"ID","Date","Total Loss"
"1398","2013-05-09 00:00:00","300"
"1399","2016-05-03 00:00:00","16600"
"1400","2005-11-07 00:00:00","10600"
"1401","2016-06-21 00:00:00","13800"
"1402","2015-01-03 00:00:00","26000"
"1403","2010-07-25 00:00:00","74000"
"1404","2010-06-06 00:00:00","8225"
"1405","2011-11-23 00:00:00","21000"
"1406","2008-06-03 00:00:00","1500"
"1407","2006-08-18 00:00:00","300"
"1408","2006-10-08 00:00:00","20500"
"1409","2011-03-19 00:00:00","0"
"1410","2015-07-22 00:00:00","8200"
"1411","2015-09-09 00:00:00","2300"
"1412","2011-05-07 00:00:00","100"
"1413","2008-04-13 00:00:00","67900"
"1414","2007-03-06 00:00:00","64500"
"1415","2011-10-03 00:00:00","7300"
"1416","2015-02-23 00:00:00","2000"
"1417","2012-01-11 00:00:00","200"
"1418","2014-11-15 00:00:00","89000"
"1419","2005-09-17 00:00:00","42500"
"1420","2005-01-11 00:00:00","31000"
"1421","2016-11-17 00:00:00","0"
"1422","2010-01-08 00:00:00","5100"
"1423","2012-04-20 00:00:00","0"
"1424","2014-08-07 00:00:00","11000"
"1425","2005-06-09 00:00:00","700"
"1426","2012-07-29 00:00:00","4000"
"1427","2005-03-03 00:00:00","2000"
"1428","2005-04-21 00:00:00","33000"
"1429","2014-04-29 00:00:00","29000"
"1430","2009-09-30 00:00:00","46000"
"1431","2009-11-18 00:00:00","0"
"1432","2010-11-02 00:00:00","44200"
"1433","2005-07-30 00:00:00","25500"
"1434","2016-04-16 00:00:00","16000"
"1435","2009-12-05 00:00:00","7500"
"1436","2012-09-19 00:00:00","0"
"1437","2011-08-15 00:00:00","77400"
"1438","2005-04-04 00:00:00","17100"
"1439","2014-05-30 00:00:00","10000"
"1440","2007-02-20 00:00:00","0"
"1441","2008-01-18 00:00:00","60000"
"1442","2013-07-02 00:00:00","0"
"1443","2006-12-13 00:00:00","50000"
"1444","2015-10-30 00:00:00","7000"
"1445","2008-07-22 00:00:00","11400"
"1446","2006-09-04 00:00:00","0"
"1447","2008-10-30 00:00:00","0"
"1448","2006-02-01 00:00:00","322500"
"1449","2015-10-13 00:00:00","55391"
"1450","2008-07-05 00:00:00","0"
"1451","2015-12-21 00:00:00","0"
"1452","2010-04-01 00:00:00","200"
"1453","2009-10-14 00:00:00","3000"
"1454","2015-07-05 00:00:00","0"
"1455","2011-09-01 00:00:00","7700"
"1456","2014-02-02 00:00:00","2000"
"1457","2008-05-14 00:00:00","33000"
"1458","2007-05-31 00:00:00","700"
"1459","2008-02-04 00:00:00","4720"
"1460","2012-09-02 00:00:00","0"
"1461","2008-04-27 00:00:00","2000"
"1462","2014-09-07 00:00:00","3150"
"1463","2005-07-13 00:00:00","4100"
"1464","2015-06-18 00:00:00","8100"
"1465","2016-01-07 00:00:00","2000"
"1466","2009-08-27 00:00:00","7700"
"1467","2016-12-04 00:00:00","40000"
"1468","2014-07-21 00:00:00","12100"
"1469","2009-12-22 00:00:00","63000"
"1470","2010-11-19 00:00:00","55700"
"1471","2012-01-31 00:00:00","0"
"1472","2005-06-29 00:00:00","1500"
"1473","2007-10-10 00:00:00","5200"
"1474","2012-10-06 00:00:00","50000"
"1475","2014-02-19 00:00:00","1000"
"1476","2007-07-04 00:00:00","21850"
"1477","2016-07-25 00:00:00","3600"
"1478","2014-08-24 00:00:00","2500"
"1479","2005-08-16 00:00:00","3500"
"1480","2012-04-03 00:00:00","5000"
"1481","2016-10-31 00:00:00","1500"
"1482","2010-03-15 00:00:00","0"
"1483","2006-09-21 00:00:00","42000"
"1484","2011-04-20 00:00:00","0"
"1485","2009-09-10 00:00:00","21500"
"1486","2011-12-25 00:00:00","200"
"1487","2006-01-15 00:00:00","60000"
"1488","2014-12-02 00:00:00","1500"
"1489","2006-12-30 00:00:00","12900"
"1490","2013-01-14 00:00:00","14750"
"1491","2009-06-02 00:00:00","15000"
"1492","2011-07-29 00:00:00","48000"
"1493","2013-11-11 00:00:00","9800"
"1494","2005-10-07 00:00:00","4500"
"1495","2011-02-27 00:00:00","6000"
"1496","2015-09-26 00:00:00","0"
"1497","2015-09-29 00:00:00","0"
"1498","2013-06-15 00:00:00","15600"
"1499","2008-11-16 00:00:00","250"
"1500","2013-03-07 00:00:00","14100"
"1501","2006-04-25 00:00:00","19100"
"1502","2008-08-08 00:00:00","500"
"1503","2009-03-31 00:00:00","4000"
"1504","2005-05-08 00:00:00","57700"
"1505","2016-12-21 00:00:00","0"
"1506","2016-07-08 00:00:00","4500"
"1507","2010-08-11 00:00:00","9000"
"1508","2005-10-21 00:00:00","75000"
"1509","2009-09-13 00:00:00","0"
"1510","2008-04-10 00:00:00","11000"
"1511","2006-11-29 00:00:00","5000"
"1512","2008-02-21 00:00:00","105000"
"1513","2014-03-08 00:00:00","0"
"1514","2009-07-26 00:00:00","350"
"1515","2010-06-23 00:00:00","4000"
"1516","2011-11-06 00:00:00","44750"
"1517","2005-06-26 00:00:00","85500"
"1518","2005-12-29 00:00:00","2200"
"1519","2013-05-26 00:00:00","17300"
"1520","2009-01-21 00:00:00","43900"
"1521","2013-04-07 00:00:00","100"
"1522","2011-07-12 00:00:00","5000"
"1523","2008-10-13 00:00:00","120000"
"1524","2006-04-08 00:00:00","65000"
"1525","2016-01-21 00:00:00","5000"
"1526","2011-02-13 00:00:00","1500550"
"1527","2009-11-03 00:00:00","37500"
"1528","2016-08-26 00:00:00","7500"
"1529","2014-10-29 00:00:00","50"
"1530","2010-12-06 00:00:00","25000"
"1531","2006-07-03 00:00:00","4025"
"1532","2012-05-30 00:00:00","0"
"1533","2008-07-19 00:00:00","0"
"1534","2014-06-28 00:00:00","35600"
"1535","2005-02-20 00:00:00","180700"
"1536","2016-12-27 00:00:00","68140"
"1537","2009-11-29 00:00:00","0"
"1538","2015-06-06 00:00:00","5500"
"1539","2011-06-22 00:00:00","0"
"1540","2006-11-23 00:00:00","500"
"1541","2008-02-27 00:00:00","400"
"1542","2013-03-24 00:00:00","16000"
"1543","2005-09-08 00:00:00","30000"
"1544","2009-05-13 00:00:00","110000"
"1545","2014-11-18 00:00:00","2600"
"1546","2012-01-08 00:00:00","65900"
"1547","2016-08-06 00:00:00","100200"
"1548","2010-04-21 00:00:00","43250"
"1549","2016-10-02 00:00:00","0"
"1550","2005-07-27 00:00:00","12000"
"1551","2014-09-22 00:00:00","0"
"1552","2009-06-25 00:00:00","1200"
"1553","2016-02-02 00:00:00","0"
"1554","2012-03-05 00:00:00","7000"
"1555","2010-02-23 00:00:00","0"
"1556","2010-10-24 00:00:00","236300"
"1557","2005-03-06 00:00:00","0"
"1558","2005-04-18 00:00:00","250"
"1559","2009-11-15 00:00:00","2000"
"1560","2009-10-03 00:00:00","147000"
"1561","2011-08-18 00:00:00","200"
"1562","2016-03-16 00:00:00","1800"
"1563","2007-01-19 00:00:00","100"
"1564","2010-12-18 00:00:00","7150"
"1565","2015-12-09 00:00:00","0"
"1566","2015-04-10 00:00:00","43600"
"1567","2010-09-11 00:00:00","1050"
"1568","2010-06-03 00:00:00","0"
"1569","2016-06-24 00:00:00","2500"
"1570","2011-11-26 00:00:00","10200"
"1571","2014-12-31 00:00:00","32300"
"1572","2013-10-28 00:00:00","19500"
"1573","2014-07-16 00:00:00","2400"
"1574","2005-11-02 00:00:00","1200"
"1575","2006-07-21 00:00:00","5075"
"1576","2015-06-13 00:00:00","4000"
"1577","2012-11-30 00:00:00","1000"
"1578","2006-06-28 00:00:00","9500"
"1579","2013-10-05 00:00:00","0"
"1580","2007-05-26 00:00:00","17500"
"1581","2014-09-02 00:00:00","13725"
"1582","2007-05-03 00:00:00","0"
"1583","2016-03-25 00:00:00","0"
"1584","2008-03-30 00:00:00","3045"
"1585","2009-08-07 00:00:00","2020"
"1586","2009-11-13 00:00:00","20500"
"1587","2016-04-17 00:00:00","11600"
"1588","2015-05-21 00:00:00","200"
"1589","2008-03-07 00:00:00","1280000"
"1590","2008-10-02 00:00:00","13000"
"1591","2009-02-02 00:00:00","2000"
"1592","2009-08-30 00:00:00","353000"
"1593","2010-08-26 00:00:00","1000"
"1594","2007-11-28 00:00:00","1500"
"1595","2015-03-30 00:00:00","31000"
"1596","2010-09-18 00:00:00","53500"
"1597","2010-05-18 00:00:00","12400"
"1598","2007-12-21 00:00:00","0"
"1599","2005-01-26 00:00:00","0"
"1600","2012-02-18 00:00:00","0"
"1601","2012-05-05 00:00:00","0"
"1602","2013-06-27 00:00:00","5500"
"1603","2006-05-30 00:00:00","27500"
"1604","2005-02-18 00:00:00","17000"
"1605","2012-01-26 00:00:00","26500"
"1606","2012-05-28 00:00:00","52000"
"1607","2013-07-20 00:00:00","500"
"1608","2007-09-03 00:00:00","1700"
"1609","2009-04-18 00:00:00","8900"
"1610","2013-03-10 00:00:00","8500"
"1611","2005-12-01 00:00:00","10000"
"1612","2006-10-29 00:00:00","3200"
"1613","2011-11-10 00:00:00","250600"
"1614","2015-10-02 00:00:00","10500"
"1615","2016-01-08 00:00:00","12000"
"1616","2013-12-19 00:00:00","200"
"1617","2008-06-24 00:00:00","3200"
"1618","2009-05-22 00:00:00","3000"
"1619","2014-10-24 00:00:00","300"
"1620","2015-09-21 00:00:00","0"
"1621","2016-07-12 00:00:00","500"
"1622","2010-03-27 00:00:00","3700"
"1623","2016-10-20 00:00:00","1500"
"1624","2006-12-25 00:00:00","3500"
"1625","2011-07-24 00:00:00","17000"
"1626","2013-06-16 00:00:00","22525"
"1627","2011-04-15 00:00:00","0"
"1628","2005-03-24 00:00:00","5300"
"1629","2009-10-21 00:00:00","1200"
"1630","2010-01-29 00:00:00","30500"
"1631","2014-05-25 00:00:00","15000"
"1632","2007-02-15 00:00:00","17500"
"1633","2005-07-02 00:00:00","30000"
"1634","2012-05-14 00:00:00","3500"
"1635","2011-11-01 00:00:00","27300"
"1636","2014-02-14 00:00:00","7600"
"1637","2012-08-22 00:00:00","8200"
"1638","2009-07-04 00:00:00","155000"
"1639","2009-12-17 00:00:00","3500"
"1640","2016-10-11 00:00:00","0"
"1641","2015-06-24 00:00:00","2200"
"1642","2012-06-06 00:00:00","33650"
"1643","2009-02-11 00:00:00","5000"
"1644","2009-07-27 00:00:00","2900"
"1645","2016-05-21 00:00:00","0"
"1646","2007-10-25 00:00:00","1000"
"1647","2011-08-27 00:00:00","85000"
"1648","2015-02-01 00:00:00","0"
"1649","2008-09-21 00:00:00","13500"
"1650","2012-10-27 00:00:00","1500"
"1651","2014-03-29 00:00:00","0"
"1652","2009-11-24 00:00:00","850"
"1653","2007-01-14 00:00:00","1750"
"1654","2014-04-21 00:00:00","0"
"1655","2014-12-20 00:00:00","1000"
"1656","2012-12-09 00:00:00","86350"
"1657","2007-09-12 00:00:00","2000"
"1658","2005-11-11 00:00:00","9000"
"1659","2008-02-02 00:00:00","317000"
"1660","2015-05-12 00:00:00","0"
"1661","2014-11-27 00:00:00","979500"
"1662","2006-02-19 00:00:00","52500"
"1663","2010-12-27 00:00:00","25000"
"1664","2014-08-19 00:00:00","5000"
"1665","2009-03-06 00:00:00","29200"
"1666","2015-04-19 00:00:00","1500"
"1667","2009-11-04 00:00:00","111500"
"1668","2011-04-06 00:00:00","300"
"1669","2009-10-12 00:00:00","25000"
"1670","2013-03-19 00:00:00","0"
"1671","2014-09-11 00:00:00","10000"
"1672","2006-10-06 00:00:00","1000"
"1673","2010-03-04 00:00:00","700"
"1674","2012-09-14 00:00:00","0"
"1675","2008-02-16 00:00:00","11050"
"1676","2006-05-16 00:00:00","0"
"1677","2016-07-03 00:00:00","1000"
"1678","2012-04-24 00:00:00","70000"
"1679","2010-12-13 00:00:00","6000"
"1680","2013-08-23 00:00:00","1600"
"1681","2009-03-26 00:00:00","3800"
"1682","2005-01-17 00:00:00","24000"
"1683","2011-11-21 00:00:00","0"
"1684","2007-07-31 00:00:00","5800"
"1685","2016-11-23 00:00:00","0"
"1686","2005-08-03 00:00:00","26500"
"1687","2013-02-04 00:00:00","0"
"1688","2015-12-16 00:00:00","40150"
"1689","2011-05-19 00:00:00","14000"
"1690","2008-07-08 00:00:00","100"
"1691","2011-02-08 00:00:00","0"
"1692","2011-10-09 00:00:00","24000"
"1693","2016-05-07 00:00:00","5000"
"1694","2006-07-12 00:00:00","4000"
"1695","2006-04-03 00:00:00","10000"
"1696","2012-02-29 00:00:00","62000"
"1697","2016-08-15 00:00:00","500"
"1698","2010-10-31 00:00:00","0"
"1699","2005-12-24 00:00:00","67200"
"1700","2006-08-24 00:00:00","1500"
"1701","2013-04-02 00:00:00","6550"
"1702","2011-03-23 00:00:00","0"
"1703","2005-09-15 00:00:00","0"
"1704","2016-01-28 00:00:00","12000"
"1705","2011-07-01 00:00:00","5250"
"1706","2012-12-23 00:00:00","700"
"1707","2007-03-10 00:00:00","15000"
"1708","2007-01-03 00:00:00","7800"
"1709","2012-06-17 00:00:00","14000"
"1710","2005-05-20 00:00:00","2200"
"1711","2006-02-05 00:00:00","54600"
"1712","2014-12-29 00:00:00","1000"
"1713","2013-05-15 00:00:00","0"
"1714","2014-01-31 00:00:00","0"
"1715","2006-12-11 00:00:00","667000"
"1716","2007-11-08 00:00:00","0"
"1717","2013-04-22 00:00:00","2000"
"1718","2014-03-20 00:00:00","1500"
"1719","2011-09-05 00:00:00","0"
"1720","2006-02-28 00:00:00","0"
"1721","2012-07-10 00:00:00","5500"
"1722","2005-04-02 00:00:00","2025"
"1723","2008-05-12 00:00:00","11000"
"1724","2008-06-04 00:00:00","0"
"1725","2013-11-17 00:00:00","5500"
"1726","2010-04-05 00:00:00","0"
"1727","2011-09-28 00:00:00","5000"
"1728","2010-01-20 00:00:00","0"
"1729","2010-04-28 00:00:00","1500"
"1730","2015-07-26 00:00:00","5500"
"1731","2015-10-11 00:00:00","25000"
"1732","2008-09-12 00:00:00","154000"
"1733","2014-06-03 00:00:00","2000"
"1734","2014-05-11 00:00:00","400"
"1735","2010-02-12 00:00:00","31760"
"1736","2015-07-03 00:00:00","0"
"1737","2008-08-20 00:00:00","0"
"1738","2015-11-03 00:00:00","18000"
"1739","2015-03-16 00:00:00","0"
"1740","2008-11-03 00:00:00","95300"
"1741","2010-08-17 00:00:00","55000"
"1742","2012-04-01 00:00:00","3000"
"1743","2013-02-27 00:00:00","4000"
"1744","2016-02-11 00:00:00","233310"
"1745","2011-07-15 00:00:00","61500"
"1746","2007-04-13 00:00:00","25000"
"1747","2016-12-16 00:00:00","25000"
"1748","2009-09-08 00:00:00","0"
"1749","2005-02-09 00:00:00","0"
"1750","2011-05-28 00:00:00","2500"
"1751","2005-07-11 00:00:00","5100"
"1752","2006-06-08 00:00:00","70850"
"1753","2012-10-18 00:00:00","72000"
"1754","2011-12-14 00:00:00","0"
"1755","2006-09-25 00:00:00","1150"
"1756","2010-06-21 00:00:00","15100"
"1757","2006-06-19 00:00:00","0"
"1758","2014-07-07 00:00:00","0"
"1759","2007-03-30 00:00:00","0"
"1760","2012-03-23 00:00:00","0"
"1761","2009-04-09 00:00:00","0"
"1762","2013-11-06 00:00:00","0"
"1763","2006-09-16 00:00:00","2000"
"1764","2007-07-08 00:00:00","5000"
"1765","2011-03-03 00:00:00","800"
"1766","2014-10-15 00:00:00","400"
"1767","2008-12-30 00:00:00","0"
"1768","2007-10-16 00:00:00","1000"
"1769","2012-02-09 00:00:00","0"
"1770","2016-09-07 00:00:00","6010"
"1771","2016-05-30 00:00:00","37000"
"1772","2008-01-24 00:00:00","51000"
"1773","2009-07-18 00:00:00","1500"
"1774","2014-12-06 00:00:00","2000"
"1775","2010-05-09 00:00:00","14500"
"1776","2010-06-01 00:00:00","0"
"1777","2016-04-28 00:00:00","350"
"1778","2015-11-14 00:00:00","3100"
"1779","2012-11-19 00:00:00","7100"
"1780","2011-12-23 00:00:00","125000"
"1781","2015-12-07 00:00:00","4700"
"1782","2008-08-29 00:00:00","35500"
"1783","2010-09-29 00:00:00","1500"
"1784","2005-04-16 00:00:00","0"
"1785","2006-03-11 00:00:00","0"
"1786","2010-03-03 00:00:00","50000"
"1787","2011-11-20 00:00:00","0"
"1788","2007-04-23 00:00:00","20500"
"1789","2012-02-28 00:00:00","1000"
"1790","2014-03-10 00:00:00","200"
"1791","2006-12-01 00:00:00","18600"
"1792","2007-08-01 00:00:00","25000"
"1793","2006-08-23 00:00:00","3410"
"1794","2006-07-11 00:00:00","0"
"1795","2005-02-28 00:00:00","36500"
"1796","2013-11-30 00:00:00","1500"
"1797","2012-06-07 00:00:00","4500"
"1798","2005-06-08 00:00:00","800"
"1799","2016-08-14 00:00:00","4550"
"1800","2012-01-16 00:00:00","63000"
"1801","2007-06-19 00:00:00","0"
"1802","2012-09-15 00:00:00","2000"
"1803","2005-09-16 00:00:00","0"
"1804","2011-10-08 00:00:00","1250"
"1805","2007-03-11 00:00:00","11000"
"1806","2010-04-15 00:00:00","7000"
"1807","2006-12-10 00:00:00","9500"
"1808","2015-11-02 00:00:00","6100"
"1809","2007-08-28 00:00:00","1100"
"1810","2008-07-25 00:00:00","128300"
"1811","2014-12-05 00:00:00","1700"
"1812","2006-11-17 00:00:00","112800"
"1813","2014-01-30 00:00:00","500"
"1814","2014-12-28 00:00:00","0"
"1815","2006-02-27 00:00:00","16300"
"1816","2013-03-27 00:00:00","500"
"1817","2011-08-12 00:00:00","4000"
"1818","2012-07-09 00:00:00","1500"
"1819","2005-04-01 00:00:00","200"
"1820","2014-02-22 00:00:00","47450"
"1821","2012-09-22 00:00:00","3900"
"1822","2013-04-19 00:00:00","25000"
"1823","2006-02-04 00:00:00","700"
"1824","2011-10-26 00:00:00","8300"
"1825","2012-08-30 00:00:00","200"
"1826","2011-12-13 00:00:00","0"
"1827","2009-12-02 00:00:00","1500"
"1828","2007-02-23 00:00:00","40500"
"1829","2010-03-12 00:00:00","5000"
"1830","2011-09-04 00:00:00","25000"
"1831","2008-05-11 00:00:00","1000"
"1832","2014-06-02 00:00:00","4000"
"1833","2010-04-04 00:00:00","17000"
"1834","2014-05-10 00:00:00","0"
"1835","2015-12-24 00:00:00","32850"
"1836","2015-07-02 00:00:00","160410"
"1837","2007-01-31 00:00:00","0"
"1838","2008-03-24 00:00:00","300"
"1839","2008-07-02 00:00:00","126000"
"1840","2016-02-10 00:00:00","12000"
"1841","2008-11-02 00:00:00","28000"
"1842","2009-12-25 00:00:00","5000"
"1843","2015-10-10 00:00:00","0"
"1844","2009-09-07 00:00:00","5000"
"1845","2006-09-24 00:00:00","0"
"1846","2012-03-31 00:00:00","0"
"1847","2014-08-27 00:00:00","6750"
"1848","2005-11-19 00:00:00","0"
"1849","2016-10-28 00:00:00","13875"
"1850","2007-07-07 00:00:00","7500"
"1851","2012-02-03 00:00:00","61500"
"1852","2010-06-20 00:00:00","25500"
"1853","2005-07-10 00:00:00","21250"
"1854","2013-11-14 00:00:00","3800"
"1855","2011-01-15 00:00:00","200"
"1856","2013-07-28 00:00:00","20650"
"1857","2006-07-29 00:00:00","0"
"1858","2013-11-05 00:00:00","3000"
"1859","2010-10-07 00:00:00","817000"
"1860","2016-02-19 00:00:00","18020"
"1861","2010-06-29 00:00:00","7550"
"1862","2008-03-15 00:00:00","15000"
"1863","2009-02-19 00:00:00","1350"
"1864","2016-05-29 00:00:00","100"
"1865","2015-03-15 00:00:00","4500"
"1866","2009-05-30 00:00:00","0"
"1867","2016-09-06 00:00:00","10050"
"1868","2007-12-06 00:00:00","2300"
"1869","2011-07-09 00:00:00","3750"
"1870","2009-06-10 00:00:00","22500"
"1871","2011-12-22 00:00:00","0"
"1872","2006-01-01 00:00:00","53500"
"1873","2013-04-10 00:00:00","13200"
"1874","2006-06-16 00:00:00","103045"
"1875","2009-01-18 00:00:00","1000"
"1876","2011-11-29 00:00:00","0"
"1877","2005-03-23 00:00:00","0"
"1878","2013-08-31 00:00:00","285000"
"1879","2010-09-26 00:00:00","23000"
"1880","2014-05-19 00:00:00","17500"
"1881","2006-05-24 00:00:00","49500"
"1882","2008-08-28 00:00:00","85000"
"1883","2014-03-05 00:00:00","71472"
"1884","2011-08-01 00:00:00","0"
"1885","2008-02-24 00:00:00","0"
"1886","2005-10-18 00:00:00","27550"
"1887","2014-12-14 00:00:00","9000"
"1888","2009-09-16 00:00:00","99075"
"1889","2016-07-11 00:00:00","3000"
"1890","2016-12-24 00:00:00","0"
"1891","2009-04-03 00:00:00","6000"
"1892","2005-05-05 00:00:00","9500"
"1893","2014-10-09 00:00:00","500"
"1894","2015-03-24 00:00:00","15300"
"1895","2016-04-02 00:00:00","65200"
"1896","2016-09-15 00:00:00","6250"
"1897","2014-11-01 00:00:00","5000"
"1898","2016-08-23 00:00:00","11850"
"1899","2011-05-27 00:00:00","300"
"1900","2011-02-16 00:00:00","1050"
"1901","2009-08-24 00:00:00","0"
"1902","2016-12-01 00:00:00","2001"
"1903","2005-05-28 00:00:00","20500"
"1904","2008-10-10 00:00:00","52000"
"1905","2010-02-20 00:00:00","9000"
"1906","2013-07-19 00:00:00","0"
"1907","2012-03-08 00:00:00","16000"
"1908","2016-10-05 00:00:00","14000"
"1909","2006-04-11 00:00:00","1500"
"1910","2014-09-19 00:00:00","5000"
"1911","2016-05-15 00:00:00","68710"
"1912","2011-10-17 00:00:00","57800"
"1913","2010-07-13 00:00:00","0"
"1914","2015-02-09 00:00:00","0"
"1915","2012-12-31 00:00:00","9000"
"1916","2009-08-04 00:00:00","167000"
"1917","2013-11-25 00:00:00","273700"
"1918","2005-06-17 00:00:00","500"
"1919","2015-08-28 00:00:00","100"
"1920","2008-05-20 00:00:00","0"
"1921","2011-03-31 00:00:00","13400"
"1922","2006-09-01 00:00:00","85000"
"1923","2007-11-16 00:00:00","19100"
"1924","2008-07-16 00:00:00","1100"
"1925","2013-02-12 00:00:00","1200"
"1926","2006-07-06 00:00:00","30300"
"1927","2013-10-13 00:00:00","13100"
"1928","2007-08-08 00:00:00","1000"
"1929","2013-07-05 00:00:00","28500"
"1930","2008-12-06 00:00:00","9150"
"1931","2006-02-13 00:00:00","1000"
"1932","2007-06-14 00:00:00","0"
"1933","2013-05-23 00:00:00","100"
"1934","2007-01-22 00:00:00","0"
"1935","2007-12-29 00:00:00","2700"
"1936","2011-08-21 00:00:00","10500"
"1937","2015-04-07 00:00:00","8200"
"1938","2014-01-21 00:00:00","8500"
"1939","2015-07-16 00:00:00","17000"
"1940","2008-04-07 00:00:00","25000"
"1941","2012-11-04 00:00:00","3100"
"1942","2006-10-14 00:00:00","55800"
"1943","2006-06-27 00:00:00","11000"
"1944","2014-06-22 00:00:00","50300"
"1945","2007-05-25 00:00:00","2525"
"1946","2015-05-20 00:00:00","0"
"1947","2008-02-10 00:00:00","600"
"1948","2009-01-07 00:00:00","2500"
"1949","2007-05-02 00:00:00","40490"
"1950","2014-07-15 00:00:00","0"
"1951","2013-08-17 00:00:00","26350"
"1952","2016-12-10 00:00:00","65300"
"1953","2010-09-17 00:00:00","4600"
"1954","2016-03-01 00:00:00","42200"
"1955","2009-10-20 00:00:00","500"
"1956","2015-04-27 00:00:00","9000"
"1957","2016-03-24 00:00:00","11050"
"1958","2008-12-15 00:00:00","0"
"1959","2009-11-12 00:00:00","2300"
"1960","2012-03-17 00:00:00","51500"
"1961","2010-05-17 00:00:00","6000"
"1962","2005-02-17 00:00:00","38000"
"1963","2013-12-18 00:00:00","3000"
"1964","2010-08-25 00:00:00","0"
"1965","2012-02-17 00:00:00","0"
"1966","2007-11-27 00:00:00","275"
"1967","2006-10-28 00:00:00","50000"
"1968","2012-01-25 00:00:00","0"
"1969","2007-12-20 00:00:00","1350"
"1970","2013-09-09 00:00:00","2350"
"1971","2005-01-25 00:00:00","98200"
"1972","2006-03-19 00:00:00","700"
"1973","2012-04-09 00:00:00","0"
"1974","2006-07-20 00:00:00","7100"
"1975","2014-04-06 00:00:00","0"
"1976","2005-05-14 00:00:00","225"
"1977","2012-08-21 00:00:00","2300"
"1978","2010-01-28 00:00:00","5000"
"1979","2014-10-23 00:00:00","101000"
"1980","2008-06-12 00:00:00","11500"
"1981","2016-06-07 00:00:00","1100"
"1982","2011-11-09 00:00:00","0"
"1983","2007-07-16 00:00:00","23000"
"1984","2015-01-17 00:00:00","28960"
"1985","2016-10-19 00:00:00","8000"
"1986","2009-04-17 00:00:00","2000"
"1987","2010-02-06 00:00:00","158500"
"1988","2009-07-12 00:00:00","500"
"1989","2011-01-04 00:00:00","2000"
"1990","2015-11-22 00:00:00","200"
"1991","2015-08-14 00:00:00","0"
"1992","2013-04-30 00:00:00","1500"
"1993","2015-11-11 00:00:00","6210"
"1994","2011-04-14 00:00:00","275020"
"1995","2011-07-23 00:00:00","3000"
"1996","2008-06-23 00:00:00","40500"
"1997","2013-01-20 00:00:00","60600"
"1998","2006-11-06 00:00:00","0"
"1999","2014-02-13 00:00:00","1000"
"2000","2012-10-12 00:00:00","0"
"2001","2005-11-30 00:00:00","1545"
"2002","2005-08-22 00:00:00","36450"
"2003","2011-09-13 00:00:00","0"
"2004","2010-03-21 00:00:00","1000"
"2005","2007-02-14 00:00:00","1000"
"2006","2011-01-24 00:00:00","3000"
"2007","2012-06-05 00:00:00","0"
"2008","2005-02-03 00:00:00","2"
"2009","2009-07-03 00:00:00","72000"
"2010","2009-12-16 00:00:00","12000"
"2011","2012-10-26 00:00:00","3000"
"2012","2012-05-13 00:00:00","50500"
"2013","2005-07-19 00:00:00","500"
"2014","2015-04-16 00:00:00","10000"
"2015","2016-03-10 00:00:00","0"
"2016","2012-10-03 00:00:00","1000"
"2017","2007-04-21 00:00:00","13000"
"2018","2007-10-24 00:00:00","40500"
"2019","2013-08-08 00:00:00","900"
"2020","2015-01-31 00:00:00","0"
"2021","2008-09-20 00:00:00","40000"
"2022","2010-09-03 00:00:00","250"
"2023","2007-03-29 00:00:00","400"
"2024","2007-06-03 00:00:00","7200"
"2025","2014-03-28 00:00:00","35500"
"2026","2008-02-01 00:00:00","4500"
"2027","2006-12-19 00:00:00","50"
"2028","2007-08-19 00:00:00","48500"
"2029","2014-09-10 00:00:00","4100"
"2030","2007-01-11 00:00:00","0"
"2031","2005-08-31 00:00:00","2000"
"2032","2012-12-08 00:00:00","8500"
"2033","2009-05-21 00:00:00","2000"
"2034","2012-06-25 00:00:00","30500"
"2035","2012-07-18 00:00:00","222300"
"2036","2009-02-10 00:00:00","25050"
"2037","2005-12-09 00:00:00","0"
"2038","2013-03-18 00:00:00","152100"
"2039","2010-10-16 00:00:00","300"
"2040","2007-05-11 00:00:00","8700"
"2041","2008-12-11 00:00:00","4800"
"2042","2013-07-10 00:00:00","23000"
"2043","2014-03-16 00:00:00","38000"
"2044","2009-08-17 00:00:00","117500"
"2045","2013-10-18 00:00:00","0"
"2046","2013-12-06 00:00:00","1000"
"2047","2009-05-09 00:00:00","0"
"2048","2009-01-29 00:00:00","2000"
"2049","2016-05-08 00:00:00","500"
"2050","2008-05-25 00:00:00","310800"
"2051","2015-09-02 00:00:00","50"
"2052","2013-04-01 00:00:00","65100"
"2053","2008-09-02 00:00:00","137000"
"2054","2008-10-21 00:00:00","3000"
"2055","2016-01-29 00:00:00","0"
"2056","2014-01-07 00:00:00","53500"
"2057","2006-09-30 00:00:00","500"
"2058","2013-02-09 00:00:00","0"
"2059","2007-11-07 00:00:00","0"
"2060","2008-10-04 00:00:00","0"
"2061","2016-10-22 00:00:00","0"
"2062","2015-11-25 00:00:00","2000"
"2063","2009-07-15 00:00:00","7300"
"2064","2005-12-20 00:00:00","97350"
"2065","2015-07-31 00:00:00","5200"
"2066","2016-06-27 00:00:00","0"
"2067","2008-08-17 00:00:00","77050"
"2068","2007-01-25 00:00:00","0"
"2069","2013-09-12 00:00:00","2500"
"2070","2011-06-02 00:00:00","6250"
"2071","2013-06-06 00:00:00","0"
"2072","2012-04-29 00:00:00","11000"
